text,label,priority,label_id,word_count,priority_id_fixed,priority_imputed,text_len
I had almost no attendane in multiple subjects and it could have affceted my exams.,Attendance,High,0,15,2,0,83
"""My attendance issue became serious when it was linked to exam eligibility.""!!!!",Attendance,High,0,12,2,0,80
i was close to being stopped from writing exams because of attendance shortage.,Attendance,High,0,13,2,0,79
"""my attendance was criticallyy low in finnal semester which could have impaacted my career."" so frustrated",Attendance,High,0,16,2,0,106
My attenance situation could have caused me to lose an entire seemster.,Attendance,High,0,12,2,0,71
"Even when I attended class regularly, my attendance was not always recorded.",Attendance,Medium,0,12,1,0,76
attendance marking depended too mmuch on thee mood of he professor.,Attendance,Medium,0,11,1,0,67
"""Some teachers ignored attendance completely while others enforced it strictly.""...",Attendance,Medium,0,10,1,0,83
There were clear differences in how attendance was handled across subjects.,Attendance,Medium,0,11,1,0,75
Attendance was sometimes used by prrofessoors to target specific students.,Attendance,Medium,0,10,1,0,74
I noticed that attendance was not always based on actual presence.,Attendance,Medium,0,11,1,0,66
In some classes attendance felt more like a formality than a rule.,Attendance,Medium,0,12,1,0,66
snme professors didn’t even bother checking who was actually present.,Attendance,Medium,0,10,1,0,69
"""Attendance tracking felt inconsistent throughout the semester."" rly urgent",Attendance,Medium,0,9,1,0,75
There wera cases where attendance records didn’t reflect reality.,Attendance,Medium,0,9,1,0,65
"""students often relied on unofficial methdos to manage attendanc.""...",Attendance,Medium,0,9,1,0,69
Attendance enforcement depeendded sn internal politics rather than rules.,Attendance,Medium,0,9,1,0,73
in some cases attendance was adjusted without proper verificatoin.,Attendance,Medium,0,9,1,0,66
Different faculty followed completey different attendance standarrds.,Attendance,Medium,0,7,1,0,69
attendace was not transpaent and students had no clarity on records.,Attendance,Medium,0,11,1,0,68
"""I barely attended classes for some subjectts and it did’t seem to matter."" so frustrated",Attendance,Low,0,15,0,0,89
I stopped going to classes once I realized attendance wasn’t enforced strictly.,Attendance,Low,0,12,0,0,79
I only showed up occasionally and still managed to get through.,Attendance,Low,0,11,0,0,63
"""I attended classes mostly at the beginning and then gradually stoppeed.""...",Attendance,Low,0,11,0,0,76
i skipped most lecturres because they didn’t feel useful.,Attendance,Low,0,9,0,0,57
i preferred staying in hostel iinstead of attendin claasses.,Attendance,Low,0,9,0,0,60
I only attended when I felt like it during the semester.,Attendance,Low,0,11,0,0,56
I lost interest in attedning classes after some time.,Attendance,Low,0,9,0,0,53
I diidn’t see much value in attending certain lectures.,Attendance,Low,0,9,0,0,55
i attended very few classes but still managed academically.,Attendance,Low,0,9,0,0,59
I treated attendaance casually because it wasn’t strictly checked.,Attendance,Low,0,9,0,0,66
"""I didn’t bother much about attendance in later semesters."" idk what to do",Attendance,Low,0,13,0,0,74
i atteded classes rafdmoly dependinng on my mood.,Attendance,Low,0,8,0,0,49
"""I was not consistent witj attendance throughout the course."" rly urgent",Attendance,Low,0,11,0,0,72
I didn’t feel the need to atendd veery class regularly.,Attendance,Low,0,10,0,0,55
Seh has taken a total of 239 hours off in a year which is around 30 days.,Attendance,High,0,17,2,0,73
There have been around 20 days of unpaid absence beyond allocated leave.,Attendance,High,0,12,2,0,72
freqlent last minube call ins are disrupting the team and workload.,Attendance,High,0,11,2,0,67
Her attendance issues are putting strain on the rest of the team who have to cover her duties.,Attendance,High,0,18,2,0,94
he continues to miss work witout proper prior notice.,Attendance,High,0,9,2,0,53
She repeatedly fails to show up even after committing to make up time.,Attendance,High,0,13,2,0,70
Hr ongoing absenteeism is affecting overall team productivity.,Attendance,High,0,8,2,0,62
She exceeds allowed flex time limits regularly without makig up the hours.,Attendance,High,0,12,2,0,74
she is frequently unavailable during working hours causing workflow disruption.,Attendance,High,0,10,2,0,79
Her attendance pattern has become unreliable to the point it affexts planning.,Attendance,High,0,12,2,0,78
She does not adhere to basic attendance expectations despite multiple discussions.,Attendance,High,0,11,2,0,82
Her excessive time off is beyhnd what the organization can accommodate.,Attendance,High,0,11,2,0,71
She continues taking leave even after exhaustin gall approved time off.,Attendance,High,0,11,2,0,71
She is onsistently a few minutes late evven aftre her schedule was adjusted.,Attendance,Medium,0,13,1,0,76
she was moved from 8:00 to 8:15 start tbme but still arrives late.,Attendance,Medium,0,13,1,0,66
She requessts to make up time by coming early but does not ofllow through.,Attendance,Medium,0,14,1,0,74
She says she will cme at 7 or 7:30 but ends up arriving at 8:25.,Attendance,Medium,0,15,1,0,64
she often forgets commitments related to makin up work hours.,Attendance,Medium,0,10,1,0,61
She regularly pushes the boundaries of the one hour flex time policy.,Attendance,Medium,0,12,1,0,69
Her tardinesc continues despite accommodations being provided.,Attendance,Medium,0,7,1,0,62
"""She tends to give excuses for ateness but there is no consistency."" pls help",Attendance,Medium,0,14,1,0,77
"""She odes not utiiize the work from home option even when advised to."" rly urgent",Attendance,Medium,0,15,1,0,81
She fails to communicate in advance about planned abbsencess like kids having no school.,Attendance,Medium,0,14,1,0,88
She calls in at the last minute instead of informing earlier.,Attendance,Medium,0,11,1,0,61
She becomes defensive when her actendance is descussed.,Attendance,Medium,0,8,1,0,55
She assumes understanding instead of takingg accountability for attendance.,Attendance,Medium,0,9,1,0,75
her attendance behavior shows inconsistenncy despite repeated guidance.,Attendance,Medium,0,8,1,0,71
she continues to test the limits of workplace flexibility.,Attendance,Medium,0,9,1,0,58
Her arrival time remains unpredictable on a daily basis.,Attendance,Medium,0,9,1,0,56
"""While this isn’t aa big deal too me, she is often a few minutes late."" rly urgent",Attendance,Low,0,17,0,0,82
She was running a few inutes late on a regular basis.,Attendance,Low,0,11,0,0,53
She tends to arrive slightly after her scheduled time.,Attendance,Low,0,9,0,0,54
Her lateness is usually just by a small margin of a efw minutes.,Attendance,Low,0,13,0,0,64
She doesn’t consostently start exactly at her scheduled time.,Attendance,Low,0,9,0,0,61
She makes us lf flex itme quite regularly.,Attendance,Low,0,8,0,0,42
She requests schedule flexibility fraquently.,Attendance,Low,0,5,0,0,45
she sometimes nevds adjustments due to personal responsibilities.,Attendance,Low,0,8,0,0,65
she occasionally relies on flexible work arranngements.,Attendance,Low,0,7,0,0,55
she prefers flexibility in managing her wlrk hours.,Attendance,Low,0,8,0,0,51
She hks outside responsibilities that affect her schedule.,Attendance,Low,0,8,0,0,58
She sometimes has conflicts dze to her children’s schedule.,Attendance,Low,0,9,0,0,59
"""She occasionally needs to step away due to family reasons.""!!!!",Attendance,Low,0,10,0,0,64
She expects some level of flexibility in work timing.,Attendance,Low,0,9,0,0,53
She makes use of the company’s flexible time policy often.,Attendance,Low,0,10,0,0,58
she sometimes forgets to inform ahead of time about schedule changes.,Attendance,Low,0,11,0,0,69
she occasionally does not communicate schedule changes in advnace.,Attendance,Low,0,9,0,0,66
she has mentioned being busy outside of work.,Attendance,Low,0,8,0,0,45
"""She balanecs work along with personal commitments."" rly urgent",Attendance,Low,0,9,0,0,63
She sometimes depends on flexibility to manage her routin.e,Attendance,Low,0,9,0,0,59
She is often just a few minutes late to work.,Attendance,Low,0,10,0,0,45
She occasionazly requests flex time for personal reasons.,Attendance,Low,0,8,0,0,57
She asks to adnust schedule due to responsibilities outside work.,Attendance,Low,0,10,0,0,65
She sometimes needm time off to take care of her children.,Attendance,Low,0,11,0,0,58
She explains her absence by saying she is busy outside work.,Attendance,Low,0,11,0,0,60
She relies on flexibility policies quite frequently.,Attendance,Low,0,7,0,0,52
she prefers adjusting work hours instead of following fixed schedule.,Attendance,Low,0,10,0,0,69
She occaionally forgets to inform about schedule changes.,Attendance,Low,0,8,0,0,57
"""She expects flexbility due to personal commitments.""!!!!",Attendance,Low,0,7,0,0,57
She uses available policies to manage personal and work balance.,Attendance,Low,0,10,0,0,64
"""Eery time Sam calls out the team struggles because we are already short staffed.""...",Attendance,High,0,14,2,0,85
The team is left short staffed whenever Sam takes a day off during the wexk.,Attendance,High,0,15,2,0,76
Frequeft call outs are impacting the ability of the team to function properlt.,Attendance,High,0,13,2,0,78
"""Sam’s absences are directly affecting team performance and workload distribution."" pls help",Attendance,High,0,12,2,0,92
There have eben repeated attendance issues since the day Sam was hired.,Attendance,High,0,12,2,0,71
The department cannot operate smoothly due to repeated absences.,Attendance,High,0,9,2,0,64
the workload becomes difficult ot manage when am is not present.,Attendance,High,0,11,2,0,64
Unlpanned absences are creating operationa lstrain o the department.,Attendance,High,0,9,2,0,68
Sam taking time off frequently is making it hard to maintain team stability.,Attendance,High,0,13,2,0,76
